16857707	19192224,16580226,15473958,28823239,43196650,16431371,15869453,20609518,178095983,22278898,31353077,18730575,11348282,52758395,15947277,18967754,19802879
16866701	60033,11133442,33923,646533,18742918,17673,19661706,12555,11661,949521,15454228,7400342,18214171,36253,12830,656673,7738402,68003,13276422,14503,648873,11818,14763,9655342,60463,18214320,15153,3325171,2727051,10336822,356663,14335160,24763,15351100,782912,5827,12741,15396961,5868362,61133,12496,18638800,1235161,4833,9796452,35943,14601788,13212522,799212,644463,60273,11250,34163,14112756,15736190,12534,11963132,12158
16871017	15858016,1183041,14681605,15485441,14348594,18393773,10350,7744882,7350962,14075928,115485051,18498684,734493
16871528	16580226,194391047,15869453,33840144,53280402,14333974,86977818,9741082,21436960,14458660,15473958,43117170,32932533,46220856,11348282,15165502,19802879,19192224,14266435,28823239,18967754,25843787,17941825,18730575,303558739,113362772,16231417,83883736,52758395,43196650,21292523,52863597,111949935,25007344,22278898,34743251,14819061,35908473,19789439,31383146,15402623
16904234	46650115,66576548,11864262,43900648,216520299,34656783,23105968,7350962,1835411,16168089,15626814,3829151
16909728	10447872,17014912,19752962,21531222,813286,30289889,16272448,14704316,9509482,21215111,17959695,16595296,809010,8634422,12311462,14749755,16535484
16956955	16303106,926981,18746498,35175054,2735631,14824849,11640472,809760,18713254,749863,2100521,22027186,14348594,62581962,1183041,139162440,79797834,15666380,263292498,83883736,66263785,39097715,31353077,10810102,115485051,8914942
16971994	77155969,7388802,6068612,175624200,265,14093707,405056781,15430929,14411797,19372697,95357338,3020571,5688732,106894107,736293,93905958,19553393,8708012,14563376,23045297,19092024,15319993,14521530,98035778,14217286,19550535,19725644,14655436,43814349,16079245,14769234,4257571,293552084,59727190,19662799,3442781,682463,8732012,13104722,10350,128321519,18489585,175629426,15842301
16998020	
17014912	10447872,30289889,14100451,21215111,16272448,14704316,16595296,16909728,17324058,14749755,16535484,8637672
17061263	
17078632	16157855,15515169,19394188,20713061,19416225,37666984,17469289,18805644,15416505,15808765,18020081,18906561,20975060,2704951,5357812,9508922,15976697,12044602,1050111
17220817	7861312,15485441,115485051,15249156,1922861,65289126,1183041,79797834,18393773,75641903,14824849,14506253,31353077,10810102,14075928,14740219,18498684
17220934	813286
17225361	29771314,47471628
17233110	18387712,46650115,171159684,2735631,31158933,14513842,734493,3829151,16430625,66576548,18713254,17241895,14816939,7350962,14252975,23105968,20200882,8464692,236545207,15626814,57851967,11864262,79797834,14314315,23649104,34656783,18614747,33423,70900318,91285471,17571169,10386662,43900648,216520299,57729132,140880366,8637672,12640502,24604797
17241895	33423,16168089,3829151,23105968,7846,14881968,74673,14513842,11348282,15626814,12640502,17233110,18614747,70900318,91285471,15396961,18396070,813286,8637672,5107561,57729132,43900648,10810102,115485051
17260743	7744882,14118444,7350962
17298058	21986815
17324058	17014912,14690944,16303106,10386662,47471628,29054594,17912337,14075928,185832347,734493,7282592,856731,18713254,14348594,18227869,23105968,809010,14864436,8634422,16001975,18270268,62581962,15626814,16272448,14089458,19600970,23649104,266043601,17913814,15841275,18614747,91285471,15858016,30289889,14100451,50356964,12311462,10447872,8274792,14704316,9509482,8637672,6813682,115485051
17346623	15396961,7738402,33923,12741,4833,14477161,12555,12,949521,12591,8207832,12534,5259111,2727051,14220606,18359862,16655768,14601788,14110750,60273
17375110	15790496,16272448,16197538,14100451,50356964,813286,8274792,19600970,14089458,809010,15841275,18227869
17384099	16580226,88966020,8963722,15947277,42950930,21436960,4620451,17939037,37710752,8295072,18104778,25843787,23503181,34743251,14807898,108811740,14680797,133929572,43196650,156035056,52758395,19802879
17403531	17014912,10447872,19752962,21215111,47471628,17324058,734493,12311462,809010,8634422,14749755,16535484,16272448,21531222,14100451,50356964,813286,8637672,14704316,9509482,23819371,14089458
17425194	16272448
17446998	119168161,3829151
17454769	14075928,18791763,71627462
17459208	19752962,14100451,7744882,10810102,749863,14089458,10350,809010,17913814,14075928,8634422,18498684,15222719
17469289	223970563,15846407,18805644,451586190,220081296,29458079,19416225,213796133,111400999,118756393,193785644,22276141,228747444,16157855,18906561,37764422,14924233,125400908,16073043,18646108,17078632,14839147,46696817,18791763,15976697
17473973	15820160,18742918,48903,5905672,17673,19661706,2727051,11661,8308622,949521,755859,7400342,12069912,1295001,55963,36253,14110750,656673,7738402,68003,18389670,11818,20469167,714033,14474034,4664501,10336822,14112756,14601788,14220606,19903,10951232,15643073,7646402,24026819,9085252,12741,18638800,13889622,2060631,12555,668253,16601823,4833,793830,1504011,14477161,13212522,799212,60273,11250,3325171,6503412,13721662,12534,12277182
17571169	18614747,17241895,8637672,5107561,37788181,20727483
17636894	1504011
17688601	6740642,9085252,793830,6392872,14733,11794312,16822292,14437310,768382,6545732,12830,24763,15351100,14188509,15736190
17781165	21436960,37710752,19802879,19725644,34743251,34554134,15519544,11348282,8295072,108811740,14693823
17811689	25957130,15759755,45598477,126061711,262922606,14759966,418,14091431,22059944,16302770,27052339,254073,6001592,21601337,7482,5388222,175577355,14726984,852041,21871522,4558,696333,24239440,83941972,3274711,15144539,37434214,15245806,25214064,8253682,5750612,195785338,2891131,7101692
17818461	19553409,486975681,14335880,19394188,20608910,50055701,110445334,90484508,16032925,196168350,65493023,15515169,37764422,21010214,18020081,37666984,5357812,193785644,15985455,7713202,228747444,18770485,23970102,2704951,15416505,12044602,113420831,14293310,197496309,18906561,27311044,30313925,107128390,14924233,16031927,84129740,46681100,20713061,71627462,18791763,25073877,294728278,15976697,7841652,18646108,213796133,16157855,7259302,22517990,17078632,17469289,76966145,451586190,18983793,28628850,939091,107125748,16187637,58379000,813286,3108351,15808765,14669951
17872744	56413858,15513604,37764422,19771248,18791763,5357812,18770485,16031927,18646108,16032925,31540671
17912337	16272448,29054594,38108292,9509482,21215111,8274792,126061257,19600970,657863,47471628,15955069,266043601,809010,14864436,17913814,50356964,17324058,18227869,40338536
17913814	29054594,38108292,21215111,266043601,47471628,19752962,264315278,17959695,17912337,14075928,17324058,18227869,15790496,12311462,809010,14864436,8634422,1344951,14704316,19600970,16272448,126061257,62581962,4519121,14100451,50356964,17225361,8274792,40338536,69193714,115485051,15955069,15736190
17939037	21436960,4620451,18713254,42950930,16619832,15402623
17941696	18746498,18518052,34193,263292498,196917975,16586811
17941825	16580226,21292523,67444229,15821830,194391047,390455433,8963722,15869453,138725262,33840144,53280402,19192224,15921684,20609518,20216011,86977818,11348282,14807898,21436960,34554134,29472803,14458660,4620451,15473958,108811740,52758395,104324908,17781165,14680797,37710752,14819061,32932533,46220856,21580985,12611642,19802879,168537920,8295072,14266435,28823239,18104778,25843787,19725644,23503181,15947277,8161232,15519544,303558739,14208982,16231417,41129933,17384099,18730575,6633692,17939037,16619832,15759202,85891683,44177383,28706024,31383146,46319532,193336046,25007344,16871528,43117170,34743251,5402612,31353077,16656631,43196650,15402623,15165493,19789439
17944870	14381922,405056781,15392494,4050671,14411797,20718199,12277852
17959695	14690944,10447872,29054594,38108292,21531222,21215111,17403531,47471628,19752962,264315278,17912337,83749658,734493,7282592,18713254,18227869,809010,2660661,8634422,14749755,14704316,62581962,7861312,1183041,19600970,18270268,266043601,17913814,15841275,180505807,16595296,30289889,14100451,50356964,12311462,813286,17225361,16272448,16535484,69193714,16909728,31353077,115485051,15955069,8914942
18020081	19553409,15513604,20608910,25589776,43919633,50055701,16031927,90484508,16032925,56413858,128393253,7259302,46176168,5357812,17818461,65691824,17454769,7713202,16624180,18770485,23970102,2704951,19805496,15416505,12044602,37666984,10615232,27311044,22055109,37764422,14924233,20252855,125400908,20713061,71627462,21536398,41634520,7841652,18646108,9508922,28264799,21010214,17078632,26533227,15501934,19771248,17872744,28628850,107125748,58379000,15976697,1050111,61220477,14669951
18047517	7861312,1183041,926981,749863,2100521,33423,19029137,1835411,14223829,2735631
18104778	16580226,194391047,8963722,16431371,15869453,563200400,53280402,23503181,86977818,37710752,4620451,14458660,15473958,14892073,46319532,17781165,15165493,15519544,11348282,15165502,14693823,19192224,19802879,28823239,19725644,41129933,15947277,16619832,34743251,14208982,398069463,83883736,14807898,8295072,180200031,52758395,43196650,52863597,193336046,43117170,14091091,19789439,15402623
18166611	60033,646533,48903,11961352,17673,14733,755859,14334873,12830,8501792,1729441,7738402,68003,14503,648873,14763,12161,9655342,60463,15153,3325171,82433,10336822,14335160,15351100,12741,656673,5868362,61133,15212750,849101,4833,9796452,11250,34163,14112756,11661,15292410,12158,13567
18193009	20713061,14335880,25589776,43919633,112283476,110445334,68140532,14669951,29216764,58120509,20707966,3108351
18206161	176854913,28163,48263,8162312,12,696333,5478542,55984911,23095315,5751832,1295001,922,1980271,14167197,14759966,418,19335591,9270952,7052972,23543726,165964253,15594928,16302770,27052339,224879926,6001592,14814905,7482,229969254,14726984,852041,4733771,15693261,4558,83941972,21689294,23543993,14320217,126061711,1282781,813286,37434214,51303,14091431,262922606,202783087,20941681,8253682,37855605,254073,7101692,128662158,55630037
18214171	12161,33923,646533,18742918,60033,5905672,25993,7772042,2727051,2334221,949521,16866701,3339331,7400342,1295001,14334873,15153,12830,1768351,8501792,656673,7738402,68003,13265572,10545,648873,6321322,48903,11250,9655342,12591,18214320,11961352,849101,3325171,82433,4664501,10336822,14108346,15351100,14437310,10951232,14214977,5827,9085252,12741,4833,5868362,61133,15212750,23487693,18638800,7552082,9463382,6740642,14601788,14763,16601823,15396961,9796452,12158,793830,5259111,14477161,14503,799212,22253,8752622,60273,11000562,34163,14112756,14544190,12534,11661,11963132,15062954,15736190,13567
18214320	60033,33923,18742918,48903,11961352,11661,3339331,15454228,7400342,18214171,12830,1768351,1729441,7738402,18389670,648873,11818,11250,11794312,14474034,3325171,10336822,356663,14335160,14108346,14601788,16847294,5827,5868362,23487693,15212750,61133,18638800,7552082,13889622,2060631,15396961,15777123,9796452,793830,35943,14477161,5259111,799212,8791662,11000562,34163,14760567,16866701
18215973	131144091,813286,20608910,7713202,939091,409486555,113420831
18227869	10447872,19752962,21531222,17375110,17403531,47471628,17959695,17912337,17324058,83749658,15790496,12311462,809010,14864436,8634422,14326840,18270268,16272448,126061257,19600970,15292112,17913814,30289889,14100451,50356964,8274792,14704316,9509482,14130030,14089458,14299000
18244122	1183041,11864262,15581992,33423,7350962,1835411,8464692,18614747,15626814,57851967
18270268	16272448,16303106,185832347,8634422,12311462,18227869,9509482,17403531,19752962,17959695,21531222,19010233,115485051,17425194
18277655	22799750,46176168,84129740,19394188,15985455,5357812,16187637,41634520,44385628,16157855
18313747	287413569,20713061,44177383,17469289,12,451586190,17454769,28628850,18791763,16624180,50055701,122207745,118756393,58379000,228747444,18646108,1652541,196168350,16157855
18359862	60033,33923,646533,48903,2727051,949521,14334873,14110750,615813,8501792,656673,6740642,13265572,639013,14763,11250,12591,10545,14112756,14601788,50597693,14544190,17346623,782912,7646402,24026819,9085252,13721662,7738402,61133,12555,4833,793830,14477161,22253,60273,5569522,8207832,6503412,16847294,11963132
18387712	7861312,57729132,23649104,31353077,18614747,91285471
18389670	15820160,60033,11133442,33923,646533,18742918,17673,12555,11661,8308622,949521,755859,7400342,1295001,16655768,14334873,55963,13889622,36253,14110750,50373,656673,7738402,68003,714033,648873,11818,14763,9655342,20469167,18214320,15153,17473973,10336822,14335160,14112756,771712,15351100,50597693,14220606,4664501,10951232,7646402,2727051,9085252,12741,4833,5868362,10545,61133,849101,18638800,7552082,9463382,2060631,15736190,58063,14108346,16601823,15396961,3302,793830,14601788,6740642,799212,22253,60273,11250,34163,6503412,13721662,12534,14477161,12158,644603,11963132,13212522,668253,13567
18393773	7861312,1183041,16303106,4620451,18518052,14681605,18713254,139162440,2100521,79797834,36735522,14348594,1835411,5402612,8914942,83883736,16302651,14345566
18396070	15485441,52758395,65289126,7846,1183041,62581962,657863,14506253,20609518,18713254,19029137,53280402,10350,14075928,11348282,115485051,12611642,3829151
18479089	418,45598477,51303,48263,15693261,696333,18206161,23095315,83941972,55630037,23543993,6001592,254073,7482,1980271,922
18489585	77155969,7388802,35473416,16079245,14411797,7434902,14075928,95357338,3020571,471323,736293,19553393,23045297,15319993,46023,19662799,13104722,293552084,83883736,16971994,3442781,682463,242222569,128321519,142877809,175629426,4050671
18498684	657863
18518052	17941696,1183041,36735522,139162440,18393773,10810102,83883736,16586811
18608514	19553409,25389194,18805644,451586190,68739089,131144091,90484508,48205983,56413858,19400611,21010214,46176168,15022633,228747444,12044602,16157855,58120509,10615232,30313925,17220934,19394188,20608910,18646108,28264799,16160352,813286,22517990,44177383,14331688,113420831,15808765,20707966,3108351
18614747	18387712,46650115,171159684,31158933,16168089,16430625,18713254,17241895,15581992,23105968,20200882,8464692,15626814,57851967,14314315,23649104,30027101,91285471,17571169,10386662,12860392,216520299,57729132,140880366
18638800	8501792,4833,6740642,33923,3302,18742918,5905672,14477161,13212522,1504011,7738402,20469167,60273,11250,24026819,2727051,4664501,12534,36253,668253
18646108	122207745,15513604,15846407,131546062,42472972,25589776,68739089,18313747,50055701,24905240,113420831,15515169,18215973,111400999,15022633,131599699,22276141,14331688,161319475,16624180,18770485,2704951,9508922,129879105,22017602,237403203,107128390,12,16031927,939091,294728278,486914138,16160352,20713061,169203819,15501934,17872744,19208825,61220477,20707966,14669951,19553409,26533227,25220741,19394188,451586190,220081296,246500501,18958999,21301913,16032925,196168350,48205983,19416225,56413858,9624742,37666984,25101996,65691824,17454769,228747444,66369206,20252855,15416505,65493023,486975681,22055109,71627462,204386512,57507026,171154131,25073877,41634520,62905050,409486555,6519522,813286,15225578,171228400,18020081,233638131,5357812,16187637,486911734,118756393,58379000,15976697,15808765,21525246,486900479,76649729,223970563,16613128,193785644,107117835,214620546,43919633,110445334,18277655,12044602,90484508,130649891,213796133,21010214,182824991,191613738,169207084,15985455,23970102,19805496,22055226,25376735,1652541,14293310,287413569,47975734,17220934,25454410,16073043,266084180,21536398,17818461,28264799,22517990,17078632,17469289,14839147,76966145,16364399,19771248,18983793,28628850,7841652,54900089,48117116,58120509,26487169,18608514,22799750,14335880,48029066,18805644,20608910,17061263,272395158,14159148,18481050,131144091,19400611,37764422,46176168,11611052,28135853,7713202,68198046,14883401,68140532,486977414,31540671,10615232,18906561,27311044,30313925,14924233,33933259,84129740,27234253,46681100,20975060,169610198,78408666,195877797,35566561,16072676,7259302,44177383,18791763,107125748,197496309,29216764,16834046,3108351
18713254	15485441,16303106,14681605,14506253,19029137,14075928,146290693,18396070,18393773,75641903,14348594,7861312,1183041,139162440,62581962,15666380,17939037,24417275,65289126,813286,14824849,39097715,5402612,31353077,10810102,115485051
18730575	16580226,55355654,194391047,16431371,15869453,138725262,33840144,454304530,15921684,14333974,21436960,86977818,19192224,29472803,14458660,15473958,26853548,17781165,15165493,46220856,11348282,18967754,15165502,19802879,168537920,37710752,16619832,28823239,18104778,20216011,21989389,23503181,17941825,15947277,15519544,17384099,7262292,14529828,8295072,108811740,180200031,194347664,16871528,43196650,16857707,53280402,193336046,178095983,25007344,22278898,14091091,16656631,16231417,52758395,19789439
18742918	82433,2334221,15454228,12069912,14110750,8501792,7738402,20437031,11818,9655342,10336822,33501239,14601788,13721662,4664501,10951232,1504011,7552082,13889622,668253,15396961,40039015,7372912,193563775,60033,33923,2727051,1295001,14538913,6740642,18389670,14503,648873,12830,14108346,24763,7646402,849101,61133,6810832,16601823,4833,22253,3325171,12534,13567,8115462,17673,12555,949521,18214171,656673,12591,15153,15351100,14220606,9085252,5868362,14733,332232530,9796452,14477161,13212522,60273,34163,16866701,12158,12161,646533,25993,11661,8308622,14756754,7400342,14334873,36253,68003,14763,20469167,17473973,15643073,12741,18638800,799212,8752622,11250,14112756
18746498	451586190,34193,16956955,65493023,18518052,18713254,749863,2100521,18393773,75641903,14348594,16302651,339994942,22027186,17941696,1183041,22872643,139162440,79797834,15666380,263292498,196917975,83883736,16586811,10350,39097715,31353077,10810102,115485051
18770485	15513604,46681100,17061263,50055701,90484508,16032925,65493023,56413858,21010214,16031927,15416505,31540671,27311044,37764422,14924233,18791763,25073877,41634520,18646108,17818461,19394188,20713061,26533227,19771248,197496309,15976697
18791763	76649729,223970563,15513604,26487169,14335880,169207084,37297803,19394188,68140532,20608910,220081296,43919633,18906561,50055701,272395158,11640472,21301913,22055226,16157855,15515169,56413858,131144091,37764422,16611084,193785644,14331688,25101996,22276141,17818461,17454769,7713202,21265075,16624180,18770485,23970102,2704951,7841652,9508922,113420831,191227452,197496309,10615232,129879105,33933259,27311044,22055109,71627462,19416225,46681100,16031927,20975060,131546062,204386512,171154131,266084180,169610198,15976697,41634520,18646108,12044602,54900089,20823648,35566561,6519522,21010214,17872744,17469289,15225578,16364399,18983793,16073043,5357812,16187637,19208825,46176168,29216764,107125748,21525246,1050111
18805644	122207745,15513604,15846407,46681100,18313747,24905240,113420831,18215973,111400999,15022633,161319475,18770485,2704951,9508922,237403203,16031927,18646108,16160352,20713061,169203819,20707966,14669951,26533227,19394188,21536398,16032925,196168350,56413858,9624742,65691824,17454769,228747444,20252855,15416505,22055109,71627462,204386512,171154131,25073877,41634520,6519522,22517990,5357812,118756393,15976697,16613128,43919633,110445334,90484508,21010214,14331688,191613738,14159148,23970102,19805496,14293310,287413569,37764422,16073043,813286,17078632,17469289,14839147,18983793,54900089,48117116,18608514,22799750,14335880,48029066,20608910,131144091,17220934,11611052,7713202,68140532,10615232,27311044,30313925,14924233,84129740,27234253,20975060,78408666,16072676,7259302,44177383,107125748,29216764
18823915	36735522,19624836,111136252,14563376,200562967,19098937,15432058,16586811,14470236
18906561	19553409,26487169,16611084,17061263,50055701,90484508,196168350,65493023,15515169,128393253,7846,37666984,193785644,15985455,65691824,7713202,16624180,18770485,20252855,19805496,9508922,71627462,2704951,131546062,18791763,20975060,15976697,41634520,12044602,20823648,6519522,20713061,17078632,17469289,201802474,26533227,15807856,18020081,197496309,19208825,1050111,29216764,61220477,14669951
18958999	26487169,15513604,14335880,19394188,43919633,110445334,90484508,15515169,128393253,7713202,18770485,47975734,15416505,22055226,237403203,71627462,41634520,18646108,9508922,20823648,18983793,197496309,58379000,15976697,20707966,14669951
18967754	15821830,194391047,15947277,33840144,14333974,55396121,9741082,111949935,19192224,14458660,15473958,14892073,19355826,15165493,21580985,15165502,14693823,14266435,28823239,15402623,18104778,23503181,18730575,7262292,14208982,52758395,16871528,43196650,16857707,178095983,22278898,14819061,16231417,19789439,19802879
18983793	26487169,18791763,169203819,486975681,14335880,48029066,46681100,444241808,162563093,18958999,21301913,66369181,113420831,15515169,128393253,21010214,111400999,46176168,118756393,191613738,22276141,15985455,17454769,7713202,228747444,47975734,16031927,22055226,65493023,10615232,129879105,27311044,22055109,14924233,486911734,171154131,266084180,486900479,18646108,16157855,20713061,201802474,26533227,15501934,18805644,28628850,131599699,16187637,542886134,58379000,16160352,16032925,14839147,14669951
18993395	36981250,15832964,16562949,15846407,17298058,14093707,16303106,25589776,14824849,12994322,14413715,15649706,20609518,200562967,19624836,55352474,3829151,18396070,27029537,17220934,7846,14329770,428333,75641903,67213875,14326840,125462718,98035778,30313925,14217286,930061,39797585,15640533,810583,83883736,69671781,813286,11491562,16437867,10350,21360626,110062708,5763262,19884282,115485051,30973,19211774,21986815
19010233	8634422
19029137	1183041,18396070
19092024	19624836,16562949,175624200,265,930061,33423,471323,5688732,36735522,4257571,19550535,14563376,16079245,15319993,5763262,98035778,46023,106894107,4202701,19662799,19098937,83883736,16971994,682463,8732012,20607358
19098937	4257571,4519121,8732012,18823915,19725644,428333,14563376,14824849,13104722,19092024,83883736,106894107,15842301,20607358,682463
19192224	16580226,43117170,194391047,16431371,15869453,33840144,53280402,16231417,14333974,62581962,9741082,111949935,54795290,37710752,4620451,14458660,15473958,304814889,20216011,52758395,14807898,17781165,168458031,15402623,19355826,14819061,15165493,46220856,277215674,296462011,12611642,18104778,15165502,14693823,17941825,14266435,216065604,19802879,28823239,15666380,18967754,25843787,19725644,15947277,8161232,4519121,34743251,113362772,398069463,83883736,14892073,271004250,18730575,6633692,11348282,14345566,7262292,29472803,85891683,349757265,16871528,43196650,16857707,193336046,178095983,25007344,61367153,22278898,31353077,29912873,35908473,86977818,115485051,108811740,31383146,19789439
19208825	26487169,18608514,223970563,129879105,19553409,25101996,48029066,37297803,46681100,22017602,20608910,25589776,43919633,122207745,246500501,110445334,14331688,90484508,196168350,65493023,68140532,15515169,56413858,19400611,128393253,21010214,18020081,46176168,118756393,12,169207084,15985455,65691824,17454769,7713202,228747444,2704951,15416505,9508922,16157855,25389194,197496309,18906561,25073877,237403203,27311044,22055109,71627462,18805644,16031927,50055701,287413569,20713061,451586190,18791763,21536398,3108351,41634520,62905050,18646108,12044602,28264799,813286,14924233,16072676,7259302,22517990,68739089,17078632,17469289,11611052,15501934,16364399,18983793,28628850,16073043,7841652,16187637,58379000,15976697,14669951,29216764,20707966,193785644
19211774	16437867,17298058,136376395,428333,14506253,18993395,55352474,125462718,21986815
19335591	28163,15174406,48263,8162312,696333,922,14615324,14167197,418,9270952,15699001,7482,43083,4733771,4558,45598477,83941972,14320217,15144539,51303,262922606,20941681,5750612
19355826	16580226,15821830,194391047,46319532,15869453,33840144,53280402,19192224,14333974,62581962,55396121,86977818,111949935,9741082,21436960,4620451,14458660,15473958,52758395,26853548,15519544,11348282,18104778,15165502,37710752,28823239,15402623,18967754,25843787,19725644,23503181,15947277,46220856,29472803,113362772,14208982,108811740,16619832,85891683,16871528,43196650,21292523,193336046,178095983,22278898,16231417,19802879,19789439
19372697	77155969,7388802,6068612,5334,265,16079245,106894107,4257571,736293,93905958,5877292,14563376,15319993,14521530,5763262,98035778,19550535,4202701,43814349,13104722,59727190,16971994,3442781,682463,8732012,4050671,14205820
19394188	15513604,46681100,20608910,25589776,24905240,50055701,11640472,90484508,66369181,65493023,46176168,7713202,18770485,23970102,16031927,1652541,14293310,18805644,2704951,84129740,18791763,41634520,18646108,17818461,16160352,6519522,20713061,44177383,17078632,26533227,16187637,3108351,14669951
19400611	22017602,16072676,22517990,25101996,18608514,112283476,20707966
19416225	19553409,122207745,14335880,14159148,48029066,18805644,18313747,50055701,131144091,16032925,16157855,15515169,18215973,9624742,46176168,65493023,11611052,17454769,7713202,233638131,228747444,1344951,19805496,113420831,1652541,129879105,27311044,30313925,71627462,14883401,16031927,27234253,287413569,18791763,20975060,3108351,18646108,213796133,20713061,813286,17078632,17469289,16364399,18983793,28628850,16073043,7841652,16187637,542886134,15976697,1050111,29216764,61220477,21525246,14669951
19550535	6068612,265,405056781,14824849,7434902,106894107,93905958,14563376,15319993,5763262,7861312,1183041,128321519,62581962,19725644,16079245,83883736,16971994,682463,115485051,813286,16513135,21360626,31353077,14740219,4050671
19553393	77155969,7388802,6068612,16079245,9713422,33423,563200400,14411797,7434902,95357338,16513135,36735522,4257571,736293,93905958,14563376,23045297,15319993,98035778,5658692,29336648,43814349,19662799,2960721,13104722,59727190,83883736,16971994,3442781,682463,8732012,15392494,4050671,17791088,142877809,20718199,15432058
19553409	46176168,14335880
19600970	29054594,17375110,21215111,47471628,17959695,17912337,17324058,18227869,15790496,16197538,12311462,17425194,49170604,809010,14864436,8634422,16001975,14704316,16272448,126061257,61133,266043601,17913814,14100451,50356964,17225361,40338536,83749658,14130030,8274792,14089458,115485051,9509482
19624836	809760,98035778,4257571,14329770,14093707,8732012,405056781,128321519,14824849,12994322,14506253,14411797,10810102,19092024,19884282,83883736,106894107,16971994,682463
19661706	6008962,18742918,48903,2727051,11661,8308622,15454228,7400342,12069912,1295001,36253,1768351,656673,7738402,20437031,648873,9655342,3325171,17473973,14601788,14220606,4664501,15643073,12741,5868362,16866701,18638800,668253,13212522,22253,644463,11250,34163,13721662,12277182,15736190,193563775
19662799	7388802,6068612,175624200,16079245,15430929,7434902,19372697,4257571,93905958,5877292,23045297,19092024,15319993,14521530,19550535,14655436,4202701,43814349,4519121,14769234,59727190,16971994,242222569,8732012,13104722,128321519,175629426,115485051,14205820,15842301,20607358
19725644	37710752,16303106,4620451,17220934,2100521,25843787,17939037,29912873,14075928,11348282,16302651,14807898
19752962	10447872,17913814,21215111,17459208,17403531,47471628,17959695,18227869,16909728,12311462,809010,14864436,8634422,18270268,16272448,62581962,21531222,16595296,50356964,14704316,23819371,69193714,115485051
19771248	22017602,19400611,22517990,14331688,25389194,14839147,56413858,18608514,20707966
19789439	8295072,16580226,15473958,17781165,193336046,194347664,15921684,15165493,11348282,19802879,180200031
19802879	16580226,34554134,15821830,194391047,8963722,16431371,1183041,194347664,19029137,53280402,14266435,15921684,193336046,14333974,23503181,55396121,9741082,11348282,21436960,4620451,14458660,15473958,14892073,52758395,46319532,18393773,14680797,19355826,15165493,1344951,46220856,21580985,12611642,1652541,14293310,14693823,7861312,37710752,178095983,28823239,19725644,18967754,15666380,41129933,18730575,18104778,18396070,17384099,7262292,14208982,19192224,14807898,15165502,17939037,180200031,33840144,85891683,65289126,16871528,43196650,16857707,10350,111949935,22278898,34743251,14819061,2100521,16231417,15402623,19789439
19805496	19553409,15513604,15846407,107117835,12,451586190,444241808,110445334,196168350,113420831,21010214,111400999,46176168,191613738,14159148,7713202,161319475,12044602,182824991,1652541,31540671,194142912,129879105,30313925,9648652,25376735,171154131,266084180,21536398,18646108,28264799,35566561,16072676,813286,17469289,342130924,15501934,16364399,18020081,7841652,3108351
19863400	20152728,332232530,22012004,285061989
19884282	27029537,14093707,256797412,11491562,16437867,39797585,12994322,18993395,15640533,810583,55352474
20152728	19863400,140118545,332232530,22012004
20200882	239519171,171159684,17233110,10386662,92618763,57729132,140880366,23105968,46650115,12640502,18614747,69017670,15626814,91285471
20216011	16580226,17941825,21989389,138725262,15519544,53280402,15921684,193336046,277215674,19192224,37710752,14458660,15473958,29912873,26853548,17781165,17939037,17384099,15869453,46220856,11348282,12611642,15165502,14693823,83889856,21436960,19802879,41129933,20735177,18104778,25843787,15666380,23503181,15947277,8161232,16619832,4620451,35175054,19725644,271004250,18730575,108811740,14680797,29472803,15759202,16871528,43196650,16857707,52863597,20609518,25007344,43117170,34743251,304814889,16231417,52758395,15165493,15402623
20252855	18906561,18791763,71627462
20333461	14824849,10810102
20437031	10951232,33923,18742918,5905672,19661706,2727051,14733,8308622,14756754,15454228,7400342,1295001,12069912,14334873,36253,656673,6740642,14503,648873,14763,3325171,17473973,15351100,12277182,782912,15643073,7646402,12555,9085252,12741,7738402,18638800,668253,16601823,4833,9796452,14477161,13212522,799212,60273,34163,12158,14601788
20469167	60033,11133442,33923,18742918,7772042,1504011,8308622,949521,1295001,14334873,36253,14110750,8501792,656673,6740642,68003,18389670,15153,12591,714033,4664501,14335160,14601788,13721662,17473973,24026819,9085252,12741,4833,7738402,61133,18638800,7552082,9463382,12555,668253,15396961,793830,35943,14477161,13212522,799212,60273,12534,11963132
20479813	15485441,16303106,813286,55355654,139162440,79797834,494583213,115485051,113420831
20557892	
20607358	36735522,4257571,7434902,19550535,14655436,8732012,4202701,19662799,14563376,83883736,22872643,59727190,19098937,19092024,15319993,95357338,5688732,242222569,16079245,682463
20608910	16303106,19394188,50055701,11640472,90484508,113420831,7259302,428333,7713202,2704951,15416505,30313925,17220934,18791763,18646108,16160352,20713061,813286,44177383,58379000,3108351,15808765,14669951
20707966	18608514,25389194,18805644,20608910,68739089,110445334,16157855,46176168,113420831,22017602,14924233,27234253,16073043,112283476,451586190,169610198,22517990,65493023,15225578,14839147,7841652,3108351
20713061	19553409,12,20608910,50055701,65493023,128393253,118756393,5357812,7713202,16031927,15416505,9508922,10615232,237403203,27311044,37764422,19394188,20252855,204386512,41634520,12044602,813286,17078632,107125748,58379000,1050111,3108351
